#card
Vivre, J’ai vecu (Passe compose/Simple Past),Я жил, J’ai vecu heureux pendant 10 ans., Tu as vecu bien?, Il/Elle a vecu intensement., Nous avons vecu ensemble., Vous avez vecu ou?, Ils/Elles ont vecu librement.
Voir, Je verrai (Futur simple/Future),Я увижу, Je verrai le probleme demain., Tu verras la difference?, Il/Elle verra bien., Nous verrons l’avenir., Vous verrez quoi?, Ils/Elles verront tout.
Voir, Je verrais (Conditionnel present/Would),Я бы увидел, Je verrais le probleme si j’etais attentif., Tu verrais la difference?, Il/Elle verrait bien., Nous verrions l’avenir., Vous verriez quoi?, Ils/Elles verraient tout.
Repondre, Je reponds (Present/Present),Я спрашиваю, Je reponds a l’email., Tu reponds vite?, Il/Elle repond correctement., Nous repondons ensemble., Vous repondez au telephone?, Ils/Elles repondent poliment.
Voir, Je voyais (Imparfait/Past Continuous),Я видел, Je voyais le probleme clairement., Tu voyais la difference., Il/Elle voyait bien., Nous voyions l’avenir., Vous voyiez quoi?, Ils/Elles voyaient tout.
Voir, J’ai vu (Passe compose/Simple Past),Я увидел, J’ai vu le probleme hier., Tu as vu la difference?, Il/Elle a vu bien., Nous avons vu l’avenir., Vous avez vu quoi?, Ils/Elles ont vu tout.
Voudrais, Je voudrais (Conditionnel present/Would),Я бы хотел, Je voudrais un grand cafe s’il vous plait., Tu voudrais venir?, Il/Elle voudrait voyager., Nous voudrions feter., Vous voudriez du the?, Ils/Elles voudraient reussir.
Sourire, Je souris (Present/Present),Я улыбаюсь, Je souris souvent., Tu souris a la photo?, Il/Elle sourit gentiment., Nous sourions ensemble., Vous souriez toujours?, Ils/Elles sourient poliment.
Vouloir, Je veux (Present/Present),Я хочу, Je veux un cafe., Tu veux regarder un film?, Il/Elle veut voyager., Nous voulons manger italien., Vous voulez du the?, Ils/Elles veulent reussir.
Vouloir, Je voudrai (Futur simple/Future),Я захочу, Je voudrai un cafe apres le repas., Tu voudras venir?, Il/Elle voudra reussir., Nous voudrons partir., Vous voudrez du the?, Ils/Elles voudront gagner.
Vouloir, Je voudrais (Conditionnel present/Would),Я хотел бы, Je voudrais un grand cafe s’il vous plait., Tu voudrais aller au cinema?, Il/Elle voudrait apprendre le francais., Nous voudrions visiter Paris., Vous voudriez du the ou du cafe?, Ils/Elles voudraient changer de vie.
Vouloir, Je voulais (Imparfait/Past Continuous),Я хотел, Je voulais t’appeler hier toute la journee., Tu voulais acheter cette veste quand on etait au magasin., Il/Elle voulait devenir medecin plus jeune., Nous voulions partir en vacances ensemble., Vous vouliez du cafe pendant la reunion?, Ils/Elles voulaient gagner le match.
Vouloir, Je voulais (Imparfait/Past Continuous),Я хотел, Je voulais un cafe hier., Tu voulais venir., Il/Elle voulait reussir., Nous voulions partir., Vous vouliez du the?, Ils/Elles voulaient gagner.
Vouloir, J’ai voulu (Passe compose/Simple Past),Я хотел, J’ai voulu t’aider mais je n’ai pas pu., Tu as voulu venir?, Il/Elle a voulu reussir., Nous avons voulu partir., Vous avez voulu du the?, Ils/Elles ont voulu gagner.
Voyager, Je voyageais (Imparfait/Past Continuous),Я путешествовал, Je voyageais beaucoup quand j’etais jeune., Tu voyageais en train., Il/Elle voyageait leger., Nous voyagions ensemble., Vous voyagiez ou?, Ils/Elles voyageaient en avion.
Voyager, Je voyagerai (Futur simple/Future),Я буду путешествовать, Je voyagerai beaucoup l’annee prochaine., Tu voyageras en train?, Il/Elle voyagera leger., Nous voyagerons ensemble., Vous voyagerez ou?, Ils/Elles voyageront en avion.
Voyager, Je voyagerais (Conditionnel present/Would),Я бы путешествовал, Je voyagerais plus si j’avais l’argent., Tu voyagerais en train?, Il/Elle voyagerait leger., Nous voyagerions ensemble., Vous voyageriez ou?, Ils/Elles voyageraient en avion.
Preparer, Je prepare (Present/Present),Я приготавливаю, Je prepare le diner., Tu prepares l’examen?, Il/Elle prepare une surprise., Nous preparons le voyage., Vous preparez quoi?, Ils/Elles preparent le repas.
Voyager, J’ai voyage (Passe compose/Simple Past),Я путешествовал, J’ai voyage en France l’annee derniere., Tu as voyage en train?, Il/Elle a voyage leger., Nous avons voyage ensemble., Vous avez voyage ou?, Ils/Elles ont voyage en avion.
Ecouter, J’ai ecoute (Passe compose/Simple Past),Я послушал, J’ai ecoute la musique hier., Tu as ecoute attentivement?, Il/Elle a ecoute le professeur., Nous avons ecoute la radio., Vous avez ecoute les conseils?, Ils/Elles ont ecoute le podcast.
Ecouter, J’ecoutais (Imparfait/Past Continuous),Я слушал, J’ecoutais de la musique toute la journee., Tu ecoutais attentivement., Il/Elle ecoutait le professeur., Nous ecoutions la radio., Vous ecoutiez les conseils?, Ils/Elles ecoutaient le podcast.
Ecouter, J’ecouterai (Futur simple/Future),Я послушаю, J’ecouterai la musique demain., Tu ecouteras attentivement?, Il/Elle ecoutera le professeur., Nous ecouterons la radio., Vous ecouterez les conseils?, Ils/Elles ecouteront le podcast.
Ecouter, J’ecouterais (Conditionnel present/Would),Я бы послушал, J’ecouterais volontiers ce podcast., Tu ecouterais attentivement?, Il/Elle ecouterait le professeur., Nous ecouterions la radio., Vous ecouteriez les conseils?, Ils/Elles ecouteraient le podcast.
Commencer, Je commence (Present/Present),Я начинаю, Je commence le travail., Tu commences a comprendre?, Il/Elle commence le cours., Nous commencons maintenant., Vous commencez quand?, Ils/Elles commencent bien.
Ecrire, J’ai ecrit (Passe compose/Simple Past),Я написал, J’ai ecrit une lettre hier., Tu as ecrit bien?, Il/Elle a ecrit un livre., Nous avons ecrit un email., Vous avez ecrit en francais?, Ils/Elles ont ecrit un journal.
Ecrire, J’ecrirai (Futur simple/Future),Я напишу, J’ecrirai une lettre demain., Tu ecriras bien?, Il/Elle ecrira un livre., Nous ecrirons un email., Vous ecrirez en francais?, Ils/Elles ecriront un journal.
Ecrire, J’ecrirais (Conditionnel present/Would),Я бы написал, J’ecrirais une lettre si j’avais le temps., Tu ecrirais bien?, Il/Elle ecrirait un livre., Nous ecririons un email., Vous ecririez en francais?, Ils/Elles ecriraient un journal.
Regarder, Je regarde (Present/Present),Я смотрю/наблюдаю, Je regarde la tele., Tu regardes le film?, Il/Elle regarde par la fenetre., Nous regardons le match., Vous regardez la serie?, Ils/Elles regardent les etoiles.
Ecrire, J’ecrivais (Imparfait/Past Continuous),Я писал, J’ecrivais une lettre tous les soirs., Tu ecrivais bien., Il/Elle ecrivait un livre., Nous ecrivions un email., Vous ecriviez en francais?, Ils/Elles ecrivaient un journal.
Etudier, J’ai etudie (Passe compose/Simple Past),Я учился, J’ai etudie le francais hier., Tu as etudie beaucoup?, Il/Elle a etudie la medecine., Nous avons etudie ensemble., Vous avez etudie l’histoire?, Ils/Elles ont etudie tard.
Etudier, J’etudiais (Imparfait/Past Continuous),Я изучал, J’etudiais le francais tous les soirs., Tu etudiais beaucoup., Il/Elle etudiait la medecine., Nous etudiions ensemble., Vous etudiiez l’histoire?, Ils/Elles etudiaient tard.
Etudier, J’etudierai (Futur simple/Future),Я буду учиться, J’etudierai le francais demain., Tu etudieras beaucoup?, Il/Elle etudiera la medecine., Nous etudierons ensemble., Vous etudierez l’histoire?, Ils/Elles etudieront tard.
Etudier, J’etudierais (Conditionnel present/Would),Я бы учился, J’etudierais plus si j’avais le temps., Tu etudierais beaucoup?, Il/Elle etudierait la medecine., Nous etudierions ensemble., Vous etudieriez l’histoire?, Ils/Elles etudieraient tard.
Vouloir, Je veux (Present/Present),Я хочу, Je veux un cafe., Tu veux venir?, Il/Elle veut reussir., Nous voulons partir., Vous voulez du the?, Ils/Elles veulent gagner.
Etre, Je serai (Futur simple/Future),Я буду, Je serai content demain., Tu seras fatigue?, Il/Elle sera intelligent., Nous serons amis., Vous serez prets?, Ils/Elles seront la.
Etre, Je serais (Conditionnel present/Would),Я бы был, Je serais content si tout allait bien., Tu serais fatigue?, Il/Elle serait intelligent., Nous serions amis., Vous seriez prets?, Ils/Elles seraient la.
Parler, Je parle (Present/Present),Я разговариваю, Je parle francais., Tu parles anglais?, Il/Elle parle bien., Nous parlons ensemble., Vous parlez vite?, Ils/Elles parlent fort.
Etre, J’ai ete (Passe compose/Simple Past),Я был, J’ai ete content pendant la fete., Tu as ete fatigue?, Il/Elle a ete intelligent., Nous avons ete amis., Vous avez ete prets?, Ils/Elles ont ete la.
Etre, J’etais (Imparfait/Past Continuous),Я был, J’etais content hier., Tu etais fatigue?, Il/Elle etait intelligent., Nous etions amis., Vous etiez prets?, Ils/Elles etaient la.
